id,customerId,driverId,rideStatus,rideType,pickupPoint,pickupLat,pickupLong,dropPoint,dropLat,dropLong,initialDistance,initialDuration,finalDistance,finalDuration,payWithNuraCoins,appliedVoucherId,appliedCouponId,rideAssignedLat,rideAssignedLong,initialFare,finalFare,payableAmount,rideStartTime,rideEndTime,rideAssignedTime,initialOdometer,finalOdometer,createdAt,updatedAt,schoolRideBookingId
710,367,,PENDING,RIDE,"5-2, 3rd St, Venkatesa Nagar Extension-2, Chinmaya Nagar Stage II Extension, Valliammai Nagar, Virugambakkam, Chennai, Tamil Nadu 600092, India",13.0611852,80.1922563,"Sangam Cinemas, 870, Poonamallee High Rd, Near Hindustan Petrol Bunk, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0789613,80.2493535,8.494,1359,0,0,f,,,,,162,,,,,,,,21-10-2025,08:47:50,21-10-2025
696,323,,DRIVER_NOT_FOUND,RIDE,"18/16, Hospital Rd, Periyamedu, Choolai, Chennai, Tamil Nadu 600007, India",13.0886097,80.2590035,"36PH+JXJ, Thiruvalluvar Nagar, Kilpauk Garden Colony, Kilpauk, Chennai, Tamil Nadu 600010, India",13.08656492,80.22998527,5.686,1139,0,0,f,,,,,120,,,,,,,,20-10-2025,15:11:11,20-10-2025
701,353,,PENDING,RIDE,"Anna Nagar West, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0861782,80.2017906,"SOROCO HOUSE, 23, Wallace Gdn 3rd St, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India",13.0611536,80.2494252,8.011,1320,0,0,f,,,,,162,,,,,,,,21-10-2025,04:14:33,21-10-2025
702,353,,PENDING,RIDE,"Anna Nagar West, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0861782,80.2017906,"T.Nagar Bustand,Medley Road,1st Cross, bus stand, medley Road1st cross,T.Nagar, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0348085,80.2301547,9.03,1606,0,0,f,,,,,173,,,,,,,,21-10-2025,04:17:21,21-10-2025
697,323,,DRIVER_NOT_FOUND,RIDE,"12/2, Rotlers St, Choolai, Chennai, Tamil Nadu 600007, India",13.088595,80.2589417,"36PH+JXJ, Thiruvalluvar Nagar, Kilpauk Garden Colony, Kilpauk, Chennai, Tamil Nadu 600010, India",13.08657439,80.22998661,5.688,1139,0,0,f,,1,,,120,,,,,,,,20-10-2025,15:11:59,20-10-2025
698,364,,OUTSIDE_SERVICE_AREA,RIDE,"Sriniketan Flats, No.15, 8, 34th St, NCBS Colony, Nanganallur, Chennai, Tamil Nadu 600061, India",12.9864016,80.1905376,"50, Mangapathy St, 50, Mangapathy St, Adikesavarpuram, Chintadripet, Chennai, Tamil Nadu 600002, India",13.0768887,80.2676056,17.132,2515,0,0,f,,,,,0,,,,,,,,20-10-2025,16:53:56,20-10-2025
694,62,35,COMPLETED,RIDE,"30-A, Bahkkiyathammal Nagar 4th Cross St, Sathya Nagar, West End Colony, Padi, Chennai, Tamil Nadu 600050, India",13.0903697,80.1816939,"Metrozone H tower, BLOCK-H, METROZONE TOWERS, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0819563,80.193937,4.587,1051,4,15,f,,,13.08316984,80.19212991,107,107,107,45950.53319,45950.54367,45950.52507,4034,4038,20-10-2025,00:03:04,20-10-2025
703,366,,OUTSIDE_SERVICE_AREA,RIDE,"Sampath Nursing Home, 4, Nachiappan Street, Mylapore, Mylapore, Madhavaperumalpuram, Mylapore, Chennai, Tamil Nadu 600004, India",13.0366621,80.272674,"Kowsthubam Apartments by aavaasa builders, Plot No.28, 29th St, NCBS Colony, Nanganallur, Chennai, Tamil Nadu 600061, India",12.9847446,80.19083,16.823,2506,0,0,f,,,,,0,,,,,,,,21-10-2025,04:54:57,21-10-2025
699,319,17,CANCELLED,RIDE,"B Block, Rail Nagar Bridge, Padi Kuppam, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0766459,80.1909328,"Billroth Hospitals, 43, Lakshmi Talkies Rd, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0757774,80.2272901,4.636,767,0,0,f,,2,13.0780421,80.19883007,107,,,,,45951.0623,,,21-10-2025,01:34:04,21-10-2025
707,277,,PENDING,RIDE,"E Block, Anna Nagar Roundana, W Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0879992,80.2173333,"Hotel Sri Krishna Prasad, 76, NSC Bose Rd, Badri Garden, George Town, Chennai, Tamil Nadu 600003, India",13.0906424,80.2767001,8.197,1611,0,0,f,,,,,162,,,,,,,,21-10-2025,08:27:07,21-10-2025
709,277,10,CANCELLED,RIDE,"RKN HOMES, No 27, W-Block 1St, West, W Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.088088,80.217404,"Hotel Sri Krishna Prasad, 76, NSC Bose Rd, Badri Garden, George Town, Chennai, Tamil Nadu 600003, India",13.0906424,80.2767001,8.309,1612,0,0,f,,,13.07970488,80.19460291,162,,,,,45951.35566,,,21-10-2025,08:34:04,21-10-2025
714,62,,DRIVER_NOT_FOUND,RIDE,"BLOCK-H, METROZONE TOWERS, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0819154,80.1939793,"G-CARE PHARMACY, 30A, 4th Cross St, BAKKIATHAMMAL NAGAR, Padi, Chennai, Tamil Nadu 600050, India",13.0903791,80.1816995,2.591,558,0,0,f,1,,,,88,,,,,,,,21-10-2025,09:13:15,21-10-2025
721,51,,PENDING,RIDE,"121, Thousand Lights West, Nungambakkam, Chennai, Tamil Nadu 600006, India",13.0574297,80.2495991,"Metrozone N Tower, 44, Pillaiyar Koil Street, Off, Jawaharlal Nehru Salai, behind Vcare Hospital, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0835308,80.1941479,9.38,1598,0,0,f,,,,,173,,,,,,,,21-10-2025,11:35:48,21-10-2025
722,51,,PENDING,RIDE,"121, Thousand Lights West, Nungambakkam, Chennai, Tamil Nadu 600006, India",13.0574425,80.2496046,"Metrozone M Tower, 44, Pillaiyar Koil Street, Behind Vcare Hospital, Off, Jawaharlal Nehru Salai, Tiruvalleeswarar Nagar, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0832127,80.1938764,9.425,1612,0,0,f,,,,,173,,,,,,,,21-10-2025,11:36:29,21-10-2025
715,62,,DRIVER_NOT_FOUND,RIDE,"BLOCK-H, METROZONE TOWERS, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0819654,80.1938572,"G-CARE PHARMACY, 30A, 4th Cross St, BAKKIATHAMMAL NAGAR, Padi, Chennai, Tamil Nadu 600050, India",13.0903791,80.1816995,2.583,555,0,0,f,1,,,,88,,,,,,,,21-10-2025,09:14:12,21-10-2025
723,369,,PENDING,RIDE,"43-776, 9th Ave, Soundarya Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",13.09070661,80.19602496,"1606, 26th St, 1606, 26th St, Poompuhar Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",13.1217686,80.2173275,7.401,1156,0,0,f,,,,,145,,,,,,,,21-10-2025,12:05:26,21-10-2025
725,84,,OUTSIDE_SERVICE_AREA,RIDE,"16, Basha Garden, Mylapore, Chennai, Tamil Nadu 600004, India",13.0361572,80.2755976,"Metrozone P tower, Metrozone P tower, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0834285,80.1950431,13.571,2273,0,0,f,,,,,0,,,,,,,,21-10-2025,12:08:07,21-10-2025
728,290,,DRIVER_NOT_FOUND,RIDE,"5/2, Railway Colony, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0697117,80.2239095,"Dr Pradeep's Dental Clinic, 10, Nowroji Rd, Dasspuram, Chetpet, Chennai, Tamil Nadu 600031, India",13.0751984,80.2366767,3.537,630,0,0,f,,1,,,89,,,,,,,,21-10-2025,12:32:30,21-10-2025
719,368,,OUTSIDE_SERVICE_AREA,RIDE,"69, Ezhil Nagar, KS Nagar, Poonamallee, Chennai, Tamil Nadu 600056, India",13.05214813,80.10894891,"SSN College Car Parking, Q52X+P3R, Thiruporur, Tamil Nadu 603110, India",12.7518723,80.1976289,49.104,4254,0,0,f,,,,,0,,,,,,,,21-10-2025,10:04:56,21-10-2025
726,369,,DRIVER_NOT_FOUND,RIDE,"776, 9th Street Syndicate Bank Colony, Soundarya Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",13.09053106,80.19612841,"1606, 26th St, 1606, 26th St, Poompuhar Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",13.1217686,80.2173275,7.39,1152,0,0,f,,,,,145,,,,,,,,21-10-2025,12:27:21,21-10-2025
720,331,,OUTSIDE_SERVICE_AREA,RIDE,"Joint Office Southern Railway, 29, Portious Rd, Officers Colony, Railway Colony, Ayanavaram, Chennai, Tamil Nadu 600023, India",13.1017991,80.2304047,"Metro Station Preet Vihar, Metro Station Preet Vihar, Vikas Marg, Block F, Preet Vihar, Delhi, 110092, India",28.641627,77.295375,2327.706,137689,0,0,f,,,,,0,,,,,,,,21-10-2025,11:09:27,21-10-2025
730,293,,DRIVER_NOT_FOUND,RIDE,"35QH+6G4, Mogappair, Chennai, Tamil Nadu 600037, India",13.0881016,80.1789147,"CHENNAI DROP TAXI, 52, 4th St, Subhash Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",13.133739,80.1943687,7.887,1162,0,0,f,,1,,,145,,,,,,,,21-10-2025,13:00:08,21-10-2025
727,290,,DRIVER_NOT_FOUND,RIDE,"5/2, Railway Colony, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0697147,80.223914,"Dr Pradeep's Dental Clinic, 10, Nowroji Rd, Dasspuram, Chetpet, Chennai, Tamil Nadu 600031, India",13.0751984,80.2366767,3.537,630,0,0,f,,1,,,89,,,,,,,,21-10-2025,12:32:05,21-10-2025
724,369,,DRIVER_NOT_FOUND,RIDE,"776, 9th Street Syndicate Bank Colony, Soundarya Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",13.09054347,80.19607343,"1606, 26th St, 1606, 26th St, Poompuhar Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",13.1217686,80.2173275,7.396,1154,0,0,f,,,,,145,,,,,,,,21-10-2025,12:26:43,21-10-2025
729,290,,DRIVER_NOT_FOUND,RIDE,"5/2, Railway Colony, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.069708,80.2239149,"Dr Pradeep's Dental Clinic, 10, Nowroji Rd, Dasspuram, Chetpet, Chennai, Tamil Nadu 600031, India",13.0751984,80.2366767,3.537,630,0,0,f,,,,,89,,,,,,,,21-10-2025,12:32:54,21-10-2025
731,370,,PENDING,RIDE,"19, BB Rd, Kakkanji Colony, Chinnaiyan Colony, Perambur, Chennai, Tamil Nadu 600011, India",13.1139405,80.2498684,"Moolakadai Flyover, Moolakadai Flyover, Periyar Nagar, Moolakadai, Kodungaiyur, Chennai, Tamil Nadu, India",13.1297438,80.2403601,4.599,815,0,0,f,,,,,107,,,,,,,,21-10-2025,13:22:47,21-10-2025
732,367,,PENDING,RIDE,"5-2, 3rd St, Venkatesa Nagar Extension-2, Chinmaya Nagar Stage II Extension, Valliammai Nagar, Virugambakkam, Chennai, Tamil Nadu 600092, India",13.0611984,80.1922379,"Sangam Cinemas, 870, Poonamallee High Rd, Near Hindustan Petrol Bunk, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0789613,80.2493535,8.496,1359,0,0,f,,,,,162,,,,,,,,21-10-2025,14:05:42,21-10-2025
734,105,,PENDING,RIDE,"Nelson Court B-Block, 65/121, Nelson Ct, Rajaram Mehta Nagar, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0705443,80.2251199,"Apollo Cancer Centre Teynampet, Nandanam, 320, Anna Salai, Rathna Nagar, Teynampet, Chennai, Tamil Nadu 600035, India",13.0337169,80.2451938,8.056,1395,0,0,f,,,,,162,,,,,,,,21-10-2025,15:46:36,21-10-2025
735,105,9,CANCELLED,RIDE,"Nelson Court B-Block, 65/121, Nelson Ct, Rajaram Mehta Nagar, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0705443,80.2251199,"Apollo Cancer Centre Teynampet, Nandanam, 320, Anna Salai, Rathna Nagar, Teynampet, Chennai, Tamil Nadu 600035, India",13.0337169,80.2451938,8.056,1395,0,0,f,2,,13.07839443,80.19916803,162,,,,,45951.66686,,,21-10-2025,16:00:36,21-10-2025
738,372,,DRIVER_NOT_FOUND,RIDE,"Arms Road, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0826849,80.2419017,"Block1, J J Nagar, Anna Nagar West Extension, Chennai, Tamil Nadu 600037, India",13.08328909,80.18772472,6.958,1390,0,0,f,,1,,,126,,,,,,,,21-10-2025,17:06:48,21-10-2025
739,372,,DRIVER_NOT_FOUND,RIDE,"Arms Road, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0826873,80.2418459,"1/574, Block 1, J J Nagar, Anna Nagar West Extension, Chennai, Tamil Nadu 600037, India",13.08323847,80.18770427,6.958,1390,0,0,f,,2,,,126,,,,,,,,21-10-2025,17:07:30,21-10-2025
740,373,,OUTSIDE_SERVICE_AREA,RIDE,"14/32, Gajalakshmi Colony, Kathiravan Colony, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0773198,80.2227669,"Alsa Green Park Apartments, Alsa Green Park Apartments, Alsa Green Park, Hastinapuram Main Rd, Nehru Nagar, Chromepet, Chennai, Tamil Nadu 600044, India",12.945064,80.1393574,21.532,3310,0,0,f,,,,,0,,,,,,,,21-10-2025,17:35:55,21-10-2025
741,373,,PENDING,RIDE,"14/32, Gajalakshmi Colony, Kathiravan Colony, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.077328,80.2227684,"Union Christian Matriculation School, 33, Nowroji Rd, Chetpet, Chennai, Tamil Nadu 600031, India",13.0731958,80.2364356,2.59,543,0,0,f,,,,,88,,,,,,,,21-10-2025,17:36:35,21-10-2025
742,373,,OUTSIDE_SERVICE_AREA,RIDE,"14/32, Gajalakshmi Colony, Kathiravan Colony, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0773294,80.2227666,"Alsa Green Park Apartments, Alsa Green Park Apartments, Alsa Green Park, Hastinapuram Main Rd, Nehru Nagar, Chromepet, Chennai, Tamil Nadu 600044, India",12.945064,80.1393574,21.532,3310,0,0,f,,,,,0,,,,,,,,21-10-2025,17:37:05,21-10-2025
743,373,,OUTSIDE_SERVICE_AREA,RIDE,"14/32, Gajalakshmi Colony, Kathiravan Colony, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0773196,80.2227665,"Alsa Green Park, Alsa Green Park, Chromepet, Chennai, Tamil Nadu 600044, India",12.9450729,80.139282,21.564,3322,0,0,f,,,,,0,,,,,,,,21-10-2025,17:37:34,21-10-2025
744,373,,OUTSIDE_SERVICE_AREA,RIDE,"14/32, Gajalakshmi Colony, Kathiravan Colony, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0773183,80.2227637,"Madras Institute of Technology, Anna University, MIT Rd, Radha Nagar, Chromepet, Chennai, Tamil Nadu 600044, India",12.9483754,80.1396682,21.436,3255,0,0,f,,,,,0,,,,,,,,21-10-2025,17:38:01,21-10-2025
745,373,,PENDING,RIDE,"14/32, Gajalakshmi Colony, Kathiravan Colony, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0773319,80.2227664,"Ega Theatre, 810, Poonamallee High Rd, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0776106,80.2405291,2.41,519,0,0,f,,,,,88,,,,,,,,21-10-2025,17:38:34,21-10-2025
746,375,,PENDING,RIDE,"17/7, Nageswara Rd, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0581936,80.2459824,"Unity Public School., 109, Lake View Rd, Teachers Colony, Duraisamy Nagar, Kotturpuram, Chennai, Tamil Nadu 600085, India",13.010869,80.245899,7.625,1320,0,0,f,,,,,145,,,,,,,,21-10-2025,23:38:03,21-10-2025
747,59,,PENDING,RIDE,"35MW+637, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0829178,80.1950407,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.65,369,0,0,f,,,,,49,,,,,,,,22-10-2025,00:59:38,22-10-2025
754,378,,OUTSIDE_SERVICE_AREA,RIDE,"60-61, Jeswant Nagar Phase 1, AIBEA Nagar, Mogappair West, Ambattur Industrial Estate, Chennai, Tamil Nadu 600037, India",13.0847243,80.1658041,"Kotturpuram, Kotturpuram, Chennai, Tamil Nadu, India",13.0180315,80.2410991,19.772,2745,0,0,f,,,,,0,,,,,,,,22-10-2025,04:04:43,22-10-2025
748,59,9,CANCELLED,RIDE,"Q Tower, MetroZone, Metrozone Q Tower, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.658,372,0,0,f,,,13.07867325,80.19920021,49,,,,,45952.04203,,,22-10-2025,01:03:09,22-10-2025
755,378,,PENDING,RIDE,"60-61, Jeswant Nagar Phase 1, AIBEA Nagar, Mogappair West, Ambattur Industrial Estate, Chennai, Tamil Nadu 600037, India",13.0847253,80.1658041,"SBOA SCHOOL, SBOA SCHOOL, D-Sector, Anna Nagar West Extension, Chennai, Tamil Nadu 600101",13.092284,80.1953524,4.514,870,0,0,f,,,,,107,,,,,,,,22-10-2025,04:05:08,22-10-2025
752,377,,DRIVER_NOT_FOUND,RIDE,"11/13A, Tiruvalleeswarar Nagar, Thirumangalam, Tirumangalam, Chennai, Tamil Nadu 600040, India",13.0796905,80.1946036,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.648,376,0,0,f,,,,,49,,,,,,,,22-10-2025,03:46:42,22-10-2025
756,362,,OUTSIDE_SERVICE_AREA,RIDE,"2/7E, Kamarajar Nagar, Avvai Nagar, Choolaimedu, Chennai, Tamil Nadu 600094, India",13.0628392,80.2211034,"Arulmigu Devi Karumariamman Temple, Thiruverkadu, Sannadhi St, Vallikollaimedu, Thiruverkadu, Chennai, Tamil Nadu 600077, India",13.0719524,80.1243413,13.673,2290,0,0,f,,,,,0,,,,,,,,22-10-2025,04:58:51,22-10-2025
753,377,,DRIVER_NOT_FOUND,RIDE,"89, Satyasai Nagar Rd, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0798517,80.1943283,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.682,385,0,0,t,,,,,49,,,,,,,,22-10-2025,03:47:27,22-10-2025
751,376,12,CANCELLED,RIDE,"Old No 28 New No 30, 83, Kannadasan St, Q Block, MMDA Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0669333,80.21516,"Arumbakkam, Arumbakkam, Chennai, Tamil Nadu, India",13.0724233,80.2101773,2.276,513,0,0,f,,,13.07855919,80.19910365,88,,,,,45952.14645,,,22-10-2025,04:33:30,22-10-2025
757,362,,PENDING,RIDE,"4/7F, Kamarajar Nagar, Avvai Nagar, Choolaimedu, Chennai, Tamil Nadu 600094, India",13.0627368,80.2211141,"CMBT Passenger Way, CMBT Passenger Way, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0683045,80.20633,2.79,587,0,0,f,,,,,88,,,,,,,,22-10-2025,04:59:01,22-10-2025
758,362,,OUTSIDE_SERVICE_AREA,RIDE,"18/21, Kamarajar Nagar, Avvai Nagar, Choolaimedu, Chennai, Tamil Nadu 600094, India",13.0628392,80.2211034,"CMBT Passenger Way, CMBT Passenger Way, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0719524,80.1243413,13.673,2290,0,0,f,,,,,0,,,,,,,,22-10-2025,05:04:36,22-10-2025
760,367,,PENDING,RIDE,"5-2, 3rd St, Venkatesa Nagar Extension-2, Chinmaya Nagar Stage II Extension, Valliammai Nagar, Virugambakkam, Chennai, Tamil Nadu 600092, India",13.0612109,80.1922324,"Nehru Park Metro, Sastri Nagar, Chetpet, Chennai, Tamil Nadu 600084, India",13.07895804,80.25079619,8.631,1375,0,0,f,,,,,162,,,,,,,,22-10-2025,05:05:09,22-10-2025
772,379,,OUTSIDE_SERVICE_AREA,RIDE,"44RR+GQ9, Devi Eswari Nagar, Thendral Nagar East, Saraswati Nagar, Thirumullaivoyal, Chennai, Tamil Nadu 600062, India",13.1413562,80.1419887,"Keerthika Apartment, Plot No, 195 & 196, 7th St, Nagalakshmi Nagar, Sankarapuram, Sithalapakkam, Chennai, Tamil Nadu 600131, India",12.8783967,80.1899633,46.718,4870,0,0,f,,,,,0,,,,,,,,22-10-2025,11:36:55,22-10-2025
761,367,10,CANCELLED,RIDE,"5-2, 3rd St, Venkatesa Nagar Extension-2, Chinmaya Nagar Stage II Extension, Valliammai Nagar, Virugambakkam, Chennai, Tamil Nadu 600092, India",13.0611912,80.1922258,"Nehru Park Metro, Sastri Nagar, Chetpet, Chennai, Tamil Nadu 600084, India",13.0786275,80.2508538,8.82,1411,0,0,f,,,13.07982401,80.19426495,162,,,,,45952.21278,,,22-10-2025,05:08:53,22-10-2025
764,187,12,CANCELLED,RIDE,"Crown Residences - Baashyaam Constructions, TALUK VILLAGE NO: 33 & 35, Poonamallee High Rd, AMINJAKARAI, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0766147,80.1937765,"Directorate of Stationery and Printing, 110, Anna Salai, Chintadripet, Chennai, Tamil Nadu 600002, India",13.0656312,80.2664793,10.007,1646,0,0,f,,2,13.07979613,80.19429713,178,,,,,45952.24953,,,22-10-2025,06:01:22,22-10-2025
759,362,12,CANCELLED,RIDE,"18/21, Kamarajar Nagar, Avvai Nagar, Choolaimedu, Chennai, Tamil Nadu 600094, India",13.0626985,80.2211018,"CMBT Passenger Way, CMBT Passenger Way, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0683045,80.20633,2.79,587,0,0,f,,1,13.07982908,80.19432932,88,,,,,45952.21171,,,22-10-2025,05:11:21,22-10-2025
762,367,10,COMPLETED,RIDE,"5-2, 3rd St, Venkatesa Nagar Extension-2, Chinmaya Nagar Stage II Extension, Valliammai Nagar, Virugambakkam, Chennai, Tamil Nadu 600092, India",13.0612044,80.1922464,"Nehru Park Metro, Sastri Nagar, Chetpet, Chennai, Tamil Nadu 600084, India",13.0786275,80.2508538,8.818,1411,8,25,f,,1,13.07982401,80.19426495,162,162,0,45952.23688,45952.25436,45952.21535,3011,3019,22-10-2025,06:06:17,22-10-2025
765,373,,OUTSIDE_SERVICE_AREA,RIDE,"14/32, Gajalakshmi Colony, Kathiravan Colony, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0773257,80.2227614,"ALSA GREEN PARK WELFARE ASSOCIATION, W4WQ+5R9, Hastinapuram Main Rd, Nehru Nagar, Chromepet, Chennai, Tamil Nadu 600044, India",12.9454128,80.1396208,21.447,3279,0,0,f,,,,,0,,,,,,,,22-10-2025,06:07:04,22-10-2025
766,367,,PENDING,RIDE,"196/877, near Sangam Theatre, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",13.0794559,80.2507837,"15/14, 1st St, Venkatesa Nagar Extension-2, Chinmaya Nagar Stage II Extension, Ramalinga Nagar, Koyambedu, Chennai, Tamil Nadu 600092, India",13.06123822,80.19239645,8.864,1595,0,0,f,,,,,162,,,,,,,,22-10-2025,07:20:08,22-10-2025
763,362,12,COMPLETED,RIDE,"2/7E, Kamarajar Nagar, Avvai Nagar, Choolaimedu, Chennai, Tamil Nadu 600094, India",13.0627903,80.2211011,"CMBT Passenger Way, CMBT Passenger Way, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0683045,80.20633,2.79,587,2,10,f,,1,13.07982908,80.19432932,88,88,0,45952.23061,45952.23799,45952.21657,3402,3404,22-10-2025,05:42:42,22-10-2025
776,258,,DRIVER_NOT_FOUND,RIDE,"Palani Centre, 32, Venkatanarayana Rd, Amudham Colony, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0330674,80.2387019,"Ashwin Apartment, 27GC+7VQ, 5th Trust Cross St, Mandavelipakkam, Raja Annamalaipuram, Chennai, Tamil Nadu 600028, India",13.025708,80.2722357,6.275,1234,0,0,f,,,,,126,,,,,,,,22-10-2025,12:17:20,22-10-2025
773,258,,DRIVER_NOT_FOUND,RIDE,"Palani Centre, 32, Venkatanarayana Rd, Amudham Colony, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0330674,80.2387019,"Ashwin Apartment, 27GC+7VQ, 5th Trust Cross St, Mandavelipakkam, Raja Annamalaipuram, Chennai, Tamil Nadu 600028, India",13.025708,80.2722357,6.275,1234,0,0,f,,1,,,126,,,,,,,,22-10-2025,12:06:16,22-10-2025
767,367,,DRIVER_NOT_FOUND,RIDE,"Nehru Park Metro, Sastri Nagar, Chetpet, Chennai, Tamil Nadu 600084, India",13.07895249,80.25078144,"15/14, 1st St, Venkatesa Nagar Extension-2, Chinmaya Nagar Stage II Extension, Ramalinga Nagar, Koyambedu, Chennai, Tamil Nadu 600092, India",13.06122221,80.19236896,8.809,1551,0,0,f,,2,,,162,,,,,,,,22-10-2025,07:22:36,22-10-2025
768,258,,PENDING,RIDE,"Palani Center, First Floor -2, 67, Venkatanarayana Road, T.Nagar, Amudham Colony, T. Nagar, Chennai, Tamil Nadu 600017, India",13.03312368,80.23882013,"27GC+7VQ, 5th Trust Cross St, Mandavelipakkam, Raja Annamalaipuram, Chennai, Tamil Nadu 600028, India",13.025708,80.2722357,6.275,1234,0,0,f,,,,,126,,,,,,,,22-10-2025,08:27:20,22-10-2025
769,382,,OUTSIDE_SERVICE_AREA,RIDE,"72, Mount Poonamallee Rd, opp. Sri Ramachandra Medical College, Venugopal Nagar, Iyyappanthangal, Chennai, Tamil Nadu 600116, India",13.0369931,80.139673,"Navin's silver oak apartments, Navin's, Silver Oak Apartments, North Ave, Srinagar Colony, Kotturpuram, Chennai, Tamil Nadu 600015, India",13.0158341,80.2281258,12.124,1927,0,0,f,,,,,0,,,,,,,,22-10-2025,09:22:18,22-10-2025
770,379,,OUTSIDE_SERVICE_AREA,RIDE,"44RR+GQ9, Devi Eswari Nagar, Thendral Nagar East, Saraswati Nagar, Thirumullaivoyal, Chennai, Tamil Nadu 600062, India",13.1412752,80.1419615,"Keerthika Apartment, Plot No, 195 & 196, 7th St, Nagalakshmi Nagar, Sankarapuram, Sithalapakkam, Chennai, Tamil Nadu 600131, India",12.8783967,80.1899633,46.716,4870,0,0,f,,,,,0,,,,,,,,22-10-2025,11:23:45,22-10-2025
