id,customerId,driverId,rideStatus,rideType,pickupPoint,pickupLat,pickupLong,dropPoint,dropLat,dropLong,initialDistance,initialDuration,finalDistance,finalDuration,payWithNuraCoins,appliedVoucherId,appliedCouponId,rideAssignedLat,rideAssignedLong,initialFare,finalFare,payableAmount,rideStartTime,rideEndTime,rideAssignedTime,initialOdometer,finalOdometer,createdAt,updatedAt,date,time_est,hour,source,dd,dd1,dd2,dd3,dd4,dd5
500,51,17,CANCELLED,RIDE,"Aayakar Bhawan (Income Tax office), Chennai, 121, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India",13.0571576,80.2489964,"METROZONE TOWERS, METROZONE TOWERS, Thirumangalam, Chennai, Tamil Nadu 600040, India",13.0814185,80.1951781,9.186,1548,0,0,f,,1,13.07165461,80.24966329,173,,,,,45946.48508,,,45946.48499,45946.48963,45946,11:38:23,17,Metrozone,Metrozone,,,,,
516,216,,PENDING,RIDE,"32/25, Amaravathi Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.07653258,80.20943864,"B V Bhavan's Rajaji Vidyashram, 6, Kilpauk Garden Road, Davidpuram, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0842753,80.2405032,4.713,852,0,0,f,,,,,107,,,,,,,,45947.10446,45947.10446,45947,02:30:25,8,real,,,,,,
533,246,,DRIVER_NOT_FOUND,RIDE,"Nearly Apollo Medical, 444, MKN Rd, Ramapuram, Alandur, Chennai, Tamil Nadu 600016, India",12.9983316,80.2017022,"150A, Sri Krishna Nagar, OM Shanthi Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.05280945,80.17200161,10.568,1936,0,0,f,,1,,,178,,,,,,,,45947.47018,45947.47032,45947,11:17:03,16,real,,,,,,
548,265,,PENDING,RIDE,"36M5+X7M, 2nd Ave, Block AE, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0828523,80.20804508,"Magna Centres for Obesity Diabetes and Endocrinology (Best Thyroid Doctor in Chennai), 80th Street, 9(12), 18th Avenue, Ashok Nagar, Sector 10, Sector 13, K. K. Nagar, Chennai, Tamil Nadu 600083, India",13.0396271,80.2108398,6.887,1051,0,0,f,,,,,126,,,,,,,,45947.64492,45947.64492,45947,15:28:41,20,real,,,,,,
561,34,,PENDING,RIDE,"9, AF Block 2nd St, West Naduvankarai, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.07844996,80.19945126,"Metrozone N Tower, 44, Pillaiyar Koil Street, Off, Jawaharlal Nehru Salai, behind Vcare Hospital, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0835308,80.1941479,2.685,503,0,0,f,,,,,88,,,,,,,,45948.17069,45948.17069,45948,04:05:48,9,test,Metrozone,,,,,
562,34,,PENDING,RIDE,"35HX+CPF, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.07855439,80.19920037,"Metrozone N Tower, 44, Pillaiyar Koil Street, Off, Jawaharlal Nehru Salai, behind Vcare Hospital, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0835308,80.1941479,2.486,447,0,0,f,,,,,88,,,,,,,,45948.1716,45948.1716,45948,04:07:07,9,test,Metrozone,,,,,
579,13,9,CANCELLED,RIDE,"BLOCK-K, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0826933,80.19394,"Suxus Men's and Women's Wear, 5, Jawaharlal Nehru Salai, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0788768,80.1989582,2.321,525,0,0,f,,,13.08514693,80.20371705,88,,,,,45948.31112,,,45948.31102,45948.31153,45948,07:27:52,12,test,Metrozone,,,,,
580,13,9,CANCELLED,RIDE,"BLOCK-K, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.082715,80.193945,"Suxus Men's and Women's Wear, 5, Jawaharlal Nehru Salai, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0788768,80.1989582,2.319,524,0,0,f,,,13.08514693,80.20371705,88,,,,,45948.3117,,,45948.31167,45948.31264,45948,07:28:49,12,test,Metrozone,,,,,
603,285,,PENDING,RIDE,"Koyambedu, Koyambedu, Chennai, Tamil Nadu, India",13.0693568,80.1948314,"Anna Nagar Tower, Anna Nagar Tower, 6th Main Rd, X Block, Y Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0863829,80.2138098,4.336,815,0,0,f,,,,,107,,,,,,,,45948.45737,45948.45737,45948,10:58:37,16,real,,,,,,
604,285,,PENDING,RIDE,"Koyambedu CMBT Bus Stand, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0686902,80.2051416,"Ambattur Industrial Estate, Ambattur Industrial Estate, Chennai, Tamil Nadu, India",13.089192,80.1613047,6.431,1057,0,0,f,,,,,126,,,,,,,,45948.45859,45948.45859,45948,11:00:22,16,real,,,,,,
621,295,,PENDING,RIDE,"96, Moovendhar Nagar, Goparasa Nallur, Iyyappanthangal, Chennai, Tamil Nadu 600077, India",13.0484014,80.131515,"VR Chennai, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0805465,80.197132,10.067,1631,0,0,f,,,,,178,,,,,,,,45948.58931,45948.58931,45948,14:08:36,19,real,,,,,,
635,319,,PENDING,RIDE,"B Block, Rail Nagar Bridge, Padi Kuppam, Koyambedu, Chennai, Tamil Nadu 600107, India",13.076632,80.1909221,"Billroth Hospitals, 43, Lakshmi Talkies Rd, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0757774,80.2272901,4.636,768,0,0,f,,,,,107,,,,,,,,45949.2195,45949.2195,45949,05:16:05,10,real,,,,,,
452,134,,PENDING,RIDE,"Harrington Road, Harrington Rd, Chetpet, Chennai, Tamil Nadu, India",13.069382,80.2370451,"Adyar, Adyar, Chennai, Tamil Nadu, India",13.0011774,80.2564957,12.232,1922,0,0,f,,,,,250,,,,,,,,45944.70858,45944.70858,45944,17:00:21,22,FnF,,,,,,
501,247,,PENDING,RIDE,"(13.0806, 80.2667)",13.0805848,80.2666563,"Central Railway Station, Periamet, Jutkapuram, Park Town, Chennai, Tamil Nadu 600003, India",13.083397,80.276202,3.096,670,0,0,f,,,,,89,,,,,,,,45946.50572,45946.50572,45946,12:08:14,17,real,,,,,,
453,49,33,CANCELLED,RIDE,"Mogappair East, Mogappair East, Chennai, Tamil Nadu, India",13.0810113,80.1840177,"Anna Nagar West, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0861782,80.2017906,2.818,597,0,0,f,,,13.10040341,80.18575698,88,,,,,45944.71098,,,45944.7109,45944.71379,45944,17:03:41,22,Metrozone,,,,,,
605,285,,PENDING,RIDE,"Koyambedu CMBT Bus Stand, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0686902,80.2051416,"Vadapalani Bus Depo Road, Vadapalani Bus Depo Rd, Vadapalani, Chennai, Tamil Nadu 600026, India",13.0501706,80.2068537,5.306,991,0,0,f,,,,,120,,,,,,,,45948.46097,45948.46097,45948,11:03:48,16,real,,,,,,
517,205,,DRIVER_NOT_FOUND,RIDE,"Hotel Maris, 11, Cathedral Rd, Parthasarathypuram, Teynampet, Chennai, Tamil Nadu 600086, India",13.04540269,80.25786634,"K4 Police Station, 36V9+353, 6th Ave, Anna Nagar, Annanagar East, Chennai, Tamil Nadu 600040, India",13.0926344,80.217931,10.916,1892,0,0,f,,,,,178,,,,,,,,45947.15271,45947.15285,45947,03:39:54,9,real,,,,,,
468,222,12,CANCELLED,RIDE,"66, PP Garden, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0748868,80.2198639,"Information and Public Relations Office Valluvarkottam, 147, Valluvar Kottam High Rd, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0550069,80.2418135,4.754,827,0,0,f,,,13.08001412,80.19381434,107,,,,,45945.20725,,,45945.20699,45945.2075,45945,04:58:04,10,real,,,,,,
469,122,,PENDING,RIDE,"Vertexcrest Logistics Private Limited, Ganesh Glades Plot No, 1164, G Block, 6th Ave, P Block, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0925462,80.2078306,"Roshan, 294, 2nd Ave, Z Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0852273,80.2091348,1.384,287,0,0,f,,,,,49,,,,,,,,45945.20949,45945.20949,45945,05:01:40,10,Metrozone,,,,,,
581,264,,DRIVER_NOT_FOUND,RIDE,"2c/61, 81st St, above iniya tailors, Sector 10, Sector 13, Ashok Nagar, Chennai, Tamil Nadu 600083, India",13.0393094,80.2104495,"Hycare Hospitals - Arumbakkam, No 37, Main Rd, Razaak Garden, Ayyavoo Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0705707,80.2155643,5.568,941,0,0,f,,,,,120,,,,,,,,45948.31363,45948.31368,45948,07:31:38,13,real,,,,,,
482,120,12,CANCELLED,RIDE,"Metrozone N Tower, 44, Pillaiyar Koil Street, Off, Jawaharlal Nehru Salai, behind Vcare Hospital, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0835308,80.1941479,"Narayana Olympiad School- Mogappair, EB Office Rd, Golden George Nagar, Mogappair East, Chennai, Tamil Nadu 600037, India",13.0795366,80.1826181,2.253,517,0,0,f,3,,13.07995075,80.19406646,88,,,,,45946.09426,,,45946.09425,45946.12575,45946,02:15:43,7,Metrozone,Metrozone,,,,,
534,246,,DRIVER_NOT_FOUND,RIDE,"327, MKN Rd, Ramapuram, Collectors Nagar, Alandur, Chennai, Tamil Nadu 600016, India",12.9983593,80.2016252,"150A, Sri Krishna Nagar, OM Shanthi Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.05278757,80.17206229,10.558,1931,0,0,f,,,,,178,,,,,,,,45947.47193,45947.47196,45947,11:19:35,16,real,,,,,,
582,264,,DRIVER_NOT_FOUND,RIDE,"2c/61, 81st St, above iniya tailors, Sector 10, Sector 13, Ashok Nagar, Chennai, Tamil Nadu 600083, India",13.0392993,80.2104533,"Hycare Hospitals - Arumbakkam, No 37, Main Rd, Razaak Garden, Ayyavoo Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0705707,80.2155643,5.568,941,0,0,f,,,,,120,,,,,,,,45948.31386,45948.31389,45948,07:31:58,13,real,,,,,,
549,264,5,COMPLETED,RIDE,"36M5+X7M, 2nd Ave, Block AE, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.082899,80.208036,"2c/61, 81st St, above iniya tailors, 2c/61, 81st St, above iniya tailors, Sector 10, Sector 13, Ashok Nagar, Chennai, Tamil Nadu 600083, India",13.0392582,80.2104588,7.164,1132,6,35,f,,1,13.08024224,80.19780546,145,145,0,45947.66837,45947.69293,45947.65715,3983,3989,45947.65705,45947.69293,45947,15:46:09,21,real,,,,,,
566,275,,PENDING,RIDE,"2/17, School St, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0733982,80.2005417,"London Stores, 122, 124, AB Block, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0825778,80.2141086,3.421,506,0,0,f,,,,,89,,,,,,,,45948.18327,45948.18327,45948,04:23:55,9,real,,,,,,
583,41,5,CANCELLED,RIDE,"BLOCK-K, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08257736,80.19418964,"Koyambedu, Koyambedu, Chennai, Tamil Nadu, India",13.0693568,80.1948314,3.422,758,0,0,f,,,13.0826705,80.19384652,89,,,,,45948.31397,,,45948.31394,45948.31455,45948,07:32:05,13,Metrozone,Metrozone,,,,,
622,296,,DRIVER_NOT_FOUND,RIDE,"35, S Sivan Kovil St, 35, S Sivan Kovil St, Sector 15, Vadapalani, Chennai, Tamil Nadu 600026, India",13.0469303,80.2120469,"Moores Road, Moores Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India",13.0658848,80.2532699,6.679,1088,0,0,f,,,,,126,,,,,,,,45948.59946,45948.59957,45948,14:23:13,19,real,,,,,,
584,13,5,COMPLETED,RIDE,"35MV+4JF, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0828496,80.1939502,"Suxus Men's and Women's Wear, 5, Jawaharlal Nehru Salai, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0788768,80.1989582,2.309,522,2,18,f,,,13.08271106,80.19381434,88,88,88,45948.31576,45948.32848,45948.31559,4000,4002,45948.31557,45948.32852,45948,07:34:25,13,test,Metrozone,,,,,
649,334,,OUTSIDE_SERVICE_AREA,RIDE,"76/2, Nesapakkam, Chennai, Tamil Nadu 600107, India",13.0756971,80.1991879,"Thiruverkadu Bus Depot Road, Thiruverkadu Bus Depot Rd, Parasakthi Nagar, Arjunamedu, Thiruverkadu, Chennai, Tamil Nadu 600077, India",13.068436,80.1240708,10.32,1606,0,0,f,,,,,0,,,,,,,,45949.46721,45949.46721,45949,11:12:47,16,real,,,,,,
623,296,,DRIVER_NOT_FOUND,RIDE,"35, S Sivan Kovil St, 35, S Sivan Kovil St, Sector 15, Vadapalani, Chennai, Tamil Nadu 600026, India",13.0469303,80.2120469,"Moores Road, Moores Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India",13.0658848,80.2532699,6.679,1088,0,0,f,,,,,126,,,,,,,,45948.60001,45948.60004,45948,14:24:00,19,real,,,,,,
636,295,,DRIVER_NOT_FOUND,RIDE,"96, Moovendhar Nagar, Goparasa Nallur, Iyyappanthangal, Chennai, Tamil Nadu 600077, India",13.0483546,80.1315689,"Basha Meat Shop, Shop No-4,ASHWIN AMETHYST, ASHOK BRINDAVAN Plot Nos. VII and VIII, A.N.Elumalai Road, Oil Mill, Road, Moovendhar Nagar, Balaji Avenue, Iyyappanthangal, Chennai, Tamil Nadu 600056, India",13.0418487,80.1366695,1.854,415,0,0,f,,,,,49,,,,,,,,45949.2243,45949.22434,45949,05:22:59,10,real,,,,,,
650,334,,OUTSIDE_SERVICE_AREA,RIDE,"35HX+CPF, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.078564,80.1991875,"Thiruverkadu Bus Stand, 349F+RJJ, Koladi Rd, Munusamy Nagar, Parasakthi Nagar, Thiruverkadu, Tamil Nadu 600077, India",13.0695939,80.1240011,9.97,1624,0,0,f,,,,,0,,,,,,,,45949.46763,45949.46763,45949,11:13:24,16,real,,,,,,
651,334,,OUTSIDE_SERVICE_AREA,RIDE,"35HX+CPF, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0785765,80.1991902,"Thiruverkadu Bus Stand, 349F+RJJ, Koladi Rd, Munusamy Nagar, Parasakthi Nagar, Thiruverkadu, Tamil Nadu 600077, India",13.0695939,80.1240011,9.971,1624,0,0,f,,,,,0,,,,,,,,45949.4683,45949.4683,45949,11:14:21,16,real,,,,,,
666,284,,OUTSIDE_SERVICE_AREA,RIDE,"3/384, Chinnamattur Rd, Apollo Armstrong Nagar, Chennai, Mathur, Tamil Nadu 600068, India",13.1762548,80.2490338,"PVR Cinemas, Perambur, 2nd Floor, SPECTRUM THE GRAND VENUS MALL, Paper Mills Road, Gopal Colony, Perambur, Chennai, Tamil Nadu 600011, India",13.1122336,80.2364306,12.114,1871,0,0,f,,,,,0,,,,,,,,45949.68664,45949.68664,45949,16:28:45,21,FnF,,,,,,
567,238,8,CANCELLED,RIDE,"21/H11, TNHB Colony, Korattur, Chennai, Tamil Nadu 600050, India",13.1079303,80.184952,"Villivakkam Railway Station, Villivakkam Railway Station, Chennai, Tamil Nadu 600049",13.1102502,80.2089503,4.45,802,0,0,f,,,13.08724821,80.21017581,107,,,,,45948.20199,,,45948.20144,45948.20247,45948,04:50:04,10,real,,,,,,
454,49,33,CANCELLED,RIDE,"DABC Aishwaryam Phase 2 DABC Avenue, 4th Main Road, West, Nolambur, Mogappair, Chennai, Tamil Nadu 600095, India",13.07484405,80.16594612,"Anna Nagar West, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0861782,80.2017906,5.964,1215,0,0,f,,,13.10040341,80.18575698,120,,,,,45944.72479,,,45944.72474,45944.73304,45944,17:23:38,22,Metrozone,,,,,,
585,262,,PENDING,RIDE,"129, Harrington Rd, near Pachaiyappa College, 129, Harrington Rd, near Pachaiyappa College, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.074277,80.231669,"IMS Annanagar - CAT, IPMAT, CLAT, GMAT, GRE, GATE, CMAT, MAT Offline, Online Top & Best Coaching Training Institute Chennai, Block T - 48 (94), 2nd floor, 3rd Avenue Main Road Above: Punjab, National Bank, Annanagar East, Chennai, Tamil Nadu 600040, India",13.0889917,80.2179058,3.263,542,0,0,f,,,,,89,,,,,,,,45948.32838,45948.32838,45948,07:52:52,13,real,,,,,,
586,280,,PENDING,RIDE,"Teynampet, MA Garden, Teynampet, Chennai, Tamil Nadu 600018, India",13.0375233,80.2464117,"Mishika Homes Anayra, 2/42C, 2nd St, Ramalinga Nagar, Virugambakkam, Chennai, Tamil Nadu 600107, India",13.0593403,80.1897696,11.036,1902,0,0,f,,,,,226,,,,,,,,45948.32864,45948.32864,45948,07:53:15,13,FnF,,,,,,
502,244,5,COMPLETED,RIDE,"JewelOne Anna Nagar, JewelOne, Near Thirumangalam Metro station, 233-235, 2nd Ave, L Block, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850651,80.201262,"2, 5th St, 2, 5th St, Seetammal Colony, MIG Colony, Alwarpet, Chennai, Tamil Nadu 600018, India",13.033689,80.2514723,11.634,1915,14,63,f,,1,13.07989752,80.19414157,238,238,0,45946.54828,45946.59249,45946.53645,3899,3913,45946.53629,45946.5925,45946,12:52:16,18,real,,,,,,
470,187,10,COMPLETED,RIDE,"Directorate of Stationery and Printing, 110, Anna Salai, Chintadripet, Chennai, Tamil Nadu 600002, India",13.0656312,80.2664793,"Crown Residences - Baashyaam Constructions, TALUK VILLAGE NO: 33 & 35, Poonamallee High Rd, AMINJAKARAI, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0766147,80.1937765,10.254,1778,9,41,f,,,13.06541666,80.26687771,178,178,178,45945.2317,45945.26073,45945.2304,2416,2425,45945.2303,45945.28589,45945,05:31:38,11,Metrozone,,,,,,
518,253,,PENDING,RIDE,"2/97, Arunachalam Rd, Mathiyazhagan Nagar, Balaji Nagar, Saligramam, Chennai, Tamil Nadu 600092, India",13.05668419,80.19914931,"Nexus Vijaya Mall, 183, Great Southern Trunk Rd, Arcot Rd, Vadapalani, Chennai, Tamil Nadu 600026, India",13.0498937,80.2095018,2.071,444,0,0,f,,,,,88,,,,,,,,45947.1647,45947.1647,45947,03:57:10,9,FnF,,,,,,
535,213,,PENDING,RIDE,"Anna Tower, Anna Nagar 3rd Main Rd, X Block, Tower Park, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0863404,80.2137736,"Central Railway Station, Periamet, Jutkapuram, Park Town, Chennai, Tamil Nadu 600003, India",13.083397,80.276202,9.155,1618,0,0,f,,,,,173,,,,,,,,45947.49141,45947.49141,45947,11:47:37,17,Metrozone,,,,,,
483,240,10,COMPLETED,RIDE,"42, Satyasai Nagar Rd, Sathya Sai Nagar, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0798688,80.1940286,"Eldams Road, Eldams Rd, Subbarayan Nagar, Teynampet, Chennai, Tamil Nadu 600018, India",13.0393268,80.2483042,12.295,2133,13,40,f,,,13.07986964,80.19414693,251,251,251,45946.11593,45946.14406,45946.11549,2438,2451,45946.11544,45946.14422,45946,02:46:14,8,real,,,,,,
550,158,5,CANCELLED,RIDE,"Koyambedu, Koyambedu, Chennai, Tamil Nadu, India",13.0693568,80.1948314,"Guindy, Guindy, Chennai, Tamil Nadu, India",13.0066625,80.2206369,12.664,2006,0,0,f,,,13.03951941,80.21093756,259,,,,,45947.69378,,,45947.69375,45947.69381,45947,16:39:00,22,test,,,,,,
568,141,,PENDING,RIDE,"The Metrozone by Ozone Group, 44, Pillaiyar Koil Street, Behind Vcare Hospital, Off, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0817202,80.1945766,"City Union Bank Anna Nagar East, 46,Ground Floor, 1st Ave, near Chintamani, Block F, Annanagar East, Chennai, Tamil Nadu 600102, India",13.0866953,80.2231837,4.107,849,0,0,f,,,,,107,,,,,,,,45948.20192,45948.20192,45948,04:50:46,10,Metrozone,Metrozone,,,,,
653,337,,PENDING,RIDE,"2100, Vasantham Colony 3rd St, Udayam Colony, Vasantham Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0956983,80.2068978,"Central Railway Station, Periamet, Jutkapuram, Park Town, Chennai, Tamil Nadu 600003, India",13.083397,80.276202,10.543,1862,0,0,f,,,,,178,,,,,,,,45949.49645,45949.49645,45949,11:54:53,17,real,,,,,,
587,265,,DRIVER_NOT_FOUND,RIDE,"Magna Centres for Obesity Diabetes and Endocrinology (Best Thyroid Doctor in Chennai), 80th Street, 9(12), 18th Avenue, Ashok Nagar, Sector 10, Sector 13, K. K. Nagar, Chennai, Tamil Nadu 600083, India",13.0396271,80.2108398,"Hycare Hospitals - Arumbakkam, No 37, Main Rd, Razaak Garden, Ayyavoo Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0705707,80.2155643,5.266,887,0,0,f,,2,,,120,,,,,,,,45948.33115,45948.33143,45948,07:56:51,13,real,,,,,,
606,285,,PENDING,RIDE,"Koyambedu CMBT Bus Stand, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0686902,80.2051416,"Thirumangalam Bus Stop, 35PX+3QX, SH 112, Natarajan Nagar, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0852315,80.1994847,2.522,470,0,0,f,,,,,88,,,,,,,,45948.46309,45948.46309,45948,11:06:51,16,real,,,,,,
624,291,5,CANCELLED,RIDE,"nehru nagar, H Block 1st St, near ganapathy bhavan hotel, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0851462,80.200384,"The Metrozone by Ozone Group, 44, Pillaiyar Koil Street, Behind Vcare Hospital, Off, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0817202,80.1945766,3.269,564,0,0,f,,1,13.08148172,80.19121259,89,,,,,45948.61741,,,45948.61709,45948.62133,45948,14:48:37,20,Metrozone,Metrozone,,,,,
637,317,10,COMPLETED,RIDE,"Vanavil Ladies Specialist Tailor, 6/4, Santam Colony, Padi, Chennai, Tamil Nadu 600101, India",13.0877836,80.196767,"The Metrozone - Tower A, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0804372,80.1940062,1.354,432,3,21,f,1,,13.08785147,80.19671112,49,49,0,45949.27202,45949.287,45949.27107,2764,2767,45949.27102,45949.287,45949,06:30:16,12,Metrozone,Metrozone,,,,,
652,337,35,CANCELLED,RIDE,"2101/75, 3rd Cross St, Udayam Colony, Vasantham Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0957389,80.2069306,"Egmore Railway Station Cloak room, 37H6+5PR Railway Station, Egmore, Chennai, Tamil Nadu 600008, India",13.0779299,80.2619153,8.035,1535,0,0,f,,,13.07984175,80.19417375,162,,,,,45949.496,,,45949.49568,45949.49606,45949,11:53:47,17,real,,,,,,
667,303,,DRIVER_NOT_FOUND,RIDE,"1a, 12th Main Rd, L Block, 2nd avenue West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.085131,80.2024885,"Pace Prana, Pace Prana, Padikuppam Main Rd, Kamaraj Nagar, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0827783,80.1917894,1.79,444,0,0,f,,1,,,49,,,,,,,,45949.73069,45949.73095,45949,17:32:11,23,real,,,,,,
682,357,17,CANCELLED,RIDE,"600040, S Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.09243358,80.21260906,"Shanthi Colony, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0836388,80.216097,2.017,423,0,0,f,,,13.07844512,80.19916266,88,,,,,45950.34217,,,45950.3421,45950.34232,45950,08:12:38,13,real,,,,,,
503,216,,PENDING,RIDE,"Flat No. 1, Srijees Apartment, 8th Cross St W, B Block, 600030, Shenoy Nagar West, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.08250438,80.22274493,"9/6, Jagannath Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.074155,80.20644788,2.988,562,0,0,f,,,,,88,,,,,,,,45946.54293,45946.54293,45946,13:01:49,18,real,,,,,,
504,248,,PENDING,RIDE,"359W+P62, Koyambedu Market E Rd, Wholesale Market Complex, Koyambedu, Chennai, Tamil Nadu 600107, India",13.06941656,80.19550681,"Express Avenue, 17, Pattullos Rd, Express Estate, Thousand Lights, Chennai, Tamil Nadu 600014, India",13.0584546,80.2641844,11.171,1888,0,0,f,,,,,229,,,,,,,,45946.54585,45946.54585,45946,13:06:01,18,real,,,,,,
455,49,33,CANCELLED,RIDE,"5, Aruthara St, TS Krishna Nagar, J J Nagar, Mogappair East, Chennai, Tamil Nadu 600037, India",13.08629391,80.18367491,"Anna Nagar West, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0861782,80.2017906,2.565,540,0,0,f,,,13.10040341,80.18575698,88,,,,,45944.73329,,,45944.73327,45944.73367,45944,17:35:55,23,Metrozone,,,,,,
519,216,,PENDING,RIDE,"7/10, Jagannath Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.07423118,80.20638837,"B V Bhavan's Rajaji Vidyashram, 6, Kilpauk Garden Road, Davidpuram, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0842753,80.2405032,5.604,1039,0,0,f,,,,,120,,,,,,,,45947.23926,45947.23926,45947,05:44:32,11,real,,,,,,
456,49,33,CANCELLED,RIDE,"6, Aruthara St, TS Krishna Nagar, J J Nagar, Mogappair East, Chennai, Tamil Nadu 600037, India",13.08632717,80.18363563,"Anna Nagar, Anna Nagar, Chennai, Tamil Nadu, India",13.0849557,80.2101342,4.142,845,0,0,f,,,13.10040341,80.18575698,107,,,,,45944.73384,,,45944.73383,45944.734,45944,17:36:43,23,Metrozone,,,,,,
471,122,,PENDING,RIDE,"Vertexcrest Logistics Private Limited, Ganesh Glades Plot No, 1164, G Block, 6th Ave, P Block, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0925462,80.2078306,"Metrozone S Tower., Metrozone S Tower, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0826331,80.1952264,2.606,519,0,0,f,,,,,88,,,,,,,,45945.25418,45945.25418,45945,06:06:01,11,Metrozone,Metrozone,,,,,
